,Datetime,Region,Technology,Emission,Value
553,2046,reg1,SMR_CCS,CO2,0.0
554,2047,reg1,SMR_CCS,CO2,0.0
555,2048,reg1,SMR_CCS,CO2,0.0
556,2049,reg1,SMR_CCS,CO2,0.0
557,2050,reg1,SMR_CCS,CO2,0.0
558,2020,reg1,Methane_pyrolysis,CO2,0.0
559,2021,reg1,Methane_pyrolysis,CO2,0.0
560,2022,reg1,Methane_pyrolysis,CO2,0.0
561,2023,reg1,Methane_pyrolysis,CO2,0.0
562,2024,reg1,Methane_pyrolysis,CO2,0.0
563,2025,reg1,Methane_pyrolysis,CO2,0.0
564,2026,reg1,Methane_pyrolysis,CO2,0.0
565,2027,reg1,Methane_pyrolysis,CO2,0.0
566,2028,reg1,Methane_pyrolysis,CO2,0.0
567,2029,reg1,Methane_pyrolysis,CO2,0.0
568,2030,reg1,Methane_pyrolysis,CO2,0.0
569,2031,reg1,Methane_pyrolysis,CO2,0.0
570,2032,reg1,Methane_pyrolysis,CO2,0.0
571,2033,reg1,Methane_pyrolysis,CO2,0.0
572,2034,reg1,Methane_pyrolysis,CO2,0.0
573,2035,reg1,Methane_pyrolysis,CO2,0.0
574,2036,reg1,Methane_pyrolysis,CO2,0.0
575,2037,reg1,Methane_pyrolysis,CO2,0.0
576,2038,reg1,Methane_pyrolysis,CO2,0.0
577,2039,reg1,Methane_pyrolysis,CO2,0.0
578,2040,reg1,Methane_pyrolysis,CO2,0.0
579,2041,reg1,Methane_pyrolysis,CO2,0.0
580,2042,reg1,Methane_pyrolysis,CO2,0.0
581,2043,reg1,Methane_pyrolysis,CO2,0.0
582,2044,reg1,Methane_pyrolysis,CO2,0.0
583,2045,reg1,Methane_pyrolysis,CO2,0.0
584,2046,reg1,Methane_pyrolysis,CO2,0.0
585,2047,reg1,Methane_pyrolysis,CO2,0.0
586,2048,reg1,Methane_pyrolysis,CO2,0.0
587,2049,reg1,Methane_pyrolysis,CO2,0.0
588,2050,reg1,Methane_pyrolysis,CO2,0.0
589,2020,reg1,Electrolysis,CO2,0.0
590,2021,reg1,Electrolysis,CO2,0.0
591,2022,reg1,Electrolysis,CO2,0.0
592,2023,reg1,Electrolysis,CO2,0.0
593,2024,reg1,Electrolysis,CO2,0.0
594,2025,reg1,Electrolysis,CO2,0.0
595,2026,reg1,Electrolysis,CO2,0.0
596,2027,reg1,Electrolysis,CO2,0.0
597,2028,reg1,Electrolysis,CO2,0.0
598,2029,reg1,Electrolysis,CO2,0.0
599,2030,reg1,Electrolysis,CO2,0.0
600,2031,reg1,Electrolysis,CO2,0.0
601,2032,reg1,Electrolysis,CO2,0.0
602,2033,reg1,Electrolysis,CO2,0.0
603,2034,reg1,Electrolysis,CO2,0.0
604,2035,reg1,Electrolysis,CO2,0.0
605,2036,reg1,Electrolysis,CO2,0.0
606,2037,reg1,Electrolysis,CO2,0.0
607,2038,reg1,Electrolysis,CO2,0.0
608,2039,reg1,Electrolysis,CO2,0.0
609,2040,reg1,Electrolysis,CO2,0.0
610,2041,reg1,Electrolysis,CO2,0.0
611,2042,reg1,Electrolysis,CO2,0.0
612,2043,reg1,Electrolysis,CO2,0.0
613,2044,reg1,Electrolysis,CO2,0.0
614,2045,reg1,Electrolysis,CO2,0.0
615,2046,reg1,Electrolysis,CO2,0.0
616,2047,reg1,Electrolysis,CO2,0.0
617,2048,reg1,Electrolysis,CO2,0.0
618,2049,reg1,Electrolysis,CO2,0.0
619,2050,reg1,Electrolysis,CO2,0.0
620,2020,reg1,SFF_PP,CO2,0.0
621,2021,reg1,SFF_PP,CO2,0.0
622,2022,reg1,SFF_PP,CO2,0.0
623,2023,reg1,SFF_PP,CO2,0.0
624,2024,reg1,SFF_PP,CO2,0.0
625,2025,reg1,SFF_PP,CO2,0.0
626,2026,reg1,SFF_PP,CO2,0.0
627,2027,reg1,SFF_PP,CO2,0.0
628,2028,reg1,SFF_PP,CO2,0.0
629,2029,reg1,SFF_PP,CO2,0.0
630,2030,reg1,SFF_PP,CO2,0.0
631,2031,reg1,SFF_PP,CO2,0.0
632,2032,reg1,SFF_PP,CO2,0.0
633,2033,reg1,SFF_PP,CO2,0.0
634,2034,reg1,SFF_PP,CO2,0.0
635,2035,reg1,SFF_PP,CO2,0.0
636,2036,reg1,SFF_PP,CO2,0.0
637,2037,reg1,SFF_PP,CO2,0.0
638,2038,reg1,SFF_PP,CO2,0.0
639,2039,reg1,SFF_PP,CO2,0.0
640,2040,reg1,SFF_PP,CO2,0.0
641,2041,reg1,SFF_PP,CO2,0.0
642,2042,reg1,SFF_PP,CO2,0.0
643,2043,reg1,SFF_PP,CO2,0.0
644,2044,reg1,SFF_PP,CO2,0.0
645,2045,reg1,SFF_PP,CO2,0.0
646,2046,reg1,SFF_PP,CO2,0.0
647,2047,reg1,SFF_PP,CO2,0.0
648,2048,reg1,SFF_PP,CO2,0.0
649,2049,reg1,SFF_PP,CO2,0.0
650,2050,reg1,SFF_PP,CO2,0.0
651,2020,reg1,Oil_PP,CO2,0.0
652,2021,reg1,Oil_PP,CO2,0.0
653,2022,reg1,Oil_PP,CO2,0.0
654,2023,reg1,Oil_PP,CO2,0.0
655,2024,reg1,Oil_PP,CO2,0.0
656,2025,reg1,Oil_PP,CO2,0.0
657,2026,reg1,Oil_PP,CO2,0.0
658,2027,reg1,Oil_PP,CO2,0.0
659,2028,reg1,Oil_PP,CO2,0.0
660,2029,reg1,Oil_PP,CO2,0.0
661,2030,reg1,Oil_PP,CO2,0.0
662,2031,reg1,Oil_PP,CO2,0.0
663,2032,reg1,Oil_PP,CO2,0.0
664,2033,reg1,Oil_PP,CO2,0.0
665,2034,reg1,Oil_PP,CO2,0.0
666,2035,reg1,Oil_PP,CO2,0.0
667,2036,reg1,Oil_PP,CO2,0.0
668,2037,reg1,Oil_PP,CO2,0.0
669,2038,reg1,Oil_PP,CO2,0.0
670,2039,reg1,Oil_PP,CO2,0.0
671,2040,reg1,Oil_PP,CO2,0.0
672,2041,reg1,Oil_PP,CO2,0.0
673,2042,reg1,Oil_PP,CO2,0.0
674,2043,reg1,Oil_PP,CO2,0.0
675,2044,reg1,Oil_PP,CO2,0.0
676,2045,reg1,Oil_PP,CO2,0.0
677,2046,reg1,Oil_PP,CO2,0.0
678,2047,reg1,Oil_PP,CO2,0.0
679,2048,reg1,Oil_PP,CO2,0.0
680,2049,reg1,Oil_PP,CO2,0.0
681,2050,reg1,Oil_PP,CO2,0.0
682,2020,reg1,Nuc_SMR,CO2,0.0
683,2021,reg1,Nuc_SMR,CO2,0.0
684,2022,reg1,Nuc_SMR,CO2,0.0
685,2023,reg1,Nuc_SMR,CO2,0.0
686,2024,reg1,Nuc_SMR,CO2,0.0
687,2025,reg1,Nuc_SMR,CO2,0.0
688,2026,reg1,Nuc_SMR,CO2,0.0
689,2027,reg1,Nuc_SMR,CO2,0.0
690,2028,reg1,Nuc_SMR,CO2,0.0
691,2029,reg1,Nuc_SMR,CO2,0.0
692,2030,reg1,Nuc_SMR,CO2,0.0
693,2031,reg1,Nuc_SMR,CO2,0.0
694,2032,reg1,Nuc_SMR,CO2,0.0
695,2033,reg1,Nuc_SMR,CO2,0.0
696,2034,reg1,Nuc_SMR,CO2,0.0
697,2035,reg1,Nuc_SMR,CO2,0.0
698,2036,reg1,Nuc_SMR,CO2,0.0
699,2037,reg1,Nuc_SMR,CO2,0.0
700,2038,reg1,Nuc_SMR,CO2,0.0
701,2039,reg1,Nuc_SMR,CO2,0.0
702,2040,reg1,Nuc_SMR,CO2,0.0
703,2041,reg1,Nuc_SMR,CO2,0.0
704,2042,reg1,Nuc_SMR,CO2,0.0
705,2043,reg1,Nuc_SMR,CO2,0.0
706,2044,reg1,Nuc_SMR,CO2,0.0
707,2045,reg1,Nuc_SMR,CO2,0.0
708,2046,reg1,Nuc_SMR,CO2,0.0
709,2047,reg1,Nuc_SMR,CO2,0.0
710,2048,reg1,Nuc_SMR,CO2,0.0
711,2049,reg1,Nuc_SMR,CO2,0.0
712,2050,reg1,Nuc_SMR,CO2,0.0
713,2020,reg1,Nuc_AMR,CO2,0.0
714,2021,reg1,Nuc_AMR,CO2,0.0
715,2022,reg1,Nuc_AMR,CO2,0.0
716,2023,reg1,Nuc_AMR,CO2,0.0
717,2024,reg1,Nuc_AMR,CO2,0.0
718,2025,reg1,Nuc_AMR,CO2,0.0
719,2026,reg1,Nuc_AMR,CO2,0.0
720,2027,reg1,Nuc_AMR,CO2,0.0
721,2028,reg1,Nuc_AMR,CO2,0.0
722,2029,reg1,Nuc_AMR,CO2,0.0
723,2030,reg1,Nuc_AMR,CO2,0.0
724,2031,reg1,Nuc_AMR,CO2,0.0
725,2032,reg1,Nuc_AMR,CO2,0.0
726,2033,reg1,Nuc_AMR,CO2,0.0
727,2034,reg1,Nuc_AMR,CO2,0.0
728,2035,reg1,Nuc_AMR,CO2,0.0
729,2036,reg1,Nuc_AMR,CO2,0.0
730,2037,reg1,Nuc_AMR,CO2,0.0
731,2038,reg1,Nuc_AMR,CO2,0.0
732,2039,reg1,Nuc_AMR,CO2,0.0
733,2040,reg1,Nuc_AMR,CO2,0.0
734,2041,reg1,Nuc_AMR,CO2,0.0
735,2042,reg1,Nuc_AMR,CO2,0.0
736,2043,reg1,Nuc_AMR,CO2,0.0
737,2044,reg1,Nuc_AMR,CO2,0.0
738,2045,reg1,Nuc_AMR,CO2,0.0
739,2046,reg1,Nuc_AMR,CO2,0.0
740,2047,reg1,Nuc_AMR,CO2,0.0
741,2048,reg1,Nuc_AMR,CO2,0.0
742,2049,reg1,Nuc_AMR,CO2,0.0
743,2050,reg1,Nuc_AMR,CO2,0.0
744,2020,reg1,Nuc_G3+,CO2,0.0
745,2021,reg1,Nuc_G3+,CO2,0.0
746,2022,reg1,Nuc_G3+,CO2,0.0
747,2023,reg1,Nuc_G3+,CO2,0.0
748,2024,reg1,Nuc_G3+,CO2,0.0
749,2025,reg1,Nuc_G3+,CO2,0.0
750,2026,reg1,Nuc_G3+,CO2,0.0
751,2027,reg1,Nuc_G3+,CO2,0.0
752,2028,reg1,Nuc_G3+,CO2,0.0
753,2029,reg1,Nuc_G3+,CO2,0.0
754,2030,reg1,Nuc_G3+,CO2,0.0
755,2031,reg1,Nuc_G3+,CO2,0.0
756,2032,reg1,Nuc_G3+,CO2,0.0
757,2033,reg1,Nuc_G3+,CO2,0.0
758,2034,reg1,Nuc_G3+,CO2,0.0
759,2035,reg1,Nuc_G3+,CO2,0.0
760,2036,reg1,Nuc_G3+,CO2,0.0
761,2037,reg1,Nuc_G3+,CO2,0.0
762,2038,reg1,Nuc_G3+,CO2,0.0
763,2039,reg1,Nuc_G3+,CO2,0.0
764,2040,reg1,Nuc_G3+,CO2,0.0
765,2041,reg1,Nuc_G3+,CO2,0.0
766,2042,reg1,Nuc_G3+,CO2,0.0
767,2043,reg1,Nuc_G3+,CO2,0.0
768,2044,reg1,Nuc_G3+,CO2,0.0
769,2045,reg1,Nuc_G3+,CO2,0.0
770,2046,reg1,Nuc_G3+,CO2,0.0
771,2047,reg1,Nuc_G3+,CO2,0.0
772,2048,reg1,Nuc_G3+,CO2,0.0
773,2049,reg1,Nuc_G3+,CO2,0.0
774,2050,reg1,Nuc_G3+,CO2,0.0
775,2020,reg1,Nuc_SMR_Power,CO2,0.0
776,2021,reg1,Nuc_SMR_Power,CO2,0.0
777,2022,reg1,Nuc_SMR_Power,CO2,0.0
778,2023,reg1,Nuc_SMR_Power,CO2,0.0
779,2024,reg1,Nuc_SMR_Power,CO2,0.0
780,2025,reg1,Nuc_SMR_Power,CO2,0.0
781,2026,reg1,Nuc_SMR_Power,CO2,0.0
782,2027,reg1,Nuc_SMR_Power,CO2,0.0
783,2028,reg1,Nuc_SMR_Power,CO2,0.0
784,2029,reg1,Nuc_SMR_Power,CO2,0.0
785,2030,reg1,Nuc_SMR_Power,CO2,0.0
786,2031,reg1,Nuc_SMR_Power,CO2,0.0
787,2032,reg1,Nuc_SMR_Power,CO2,0.0
788,2033,reg1,Nuc_SMR_Power,CO2,0.0
789,2034,reg1,Nuc_SMR_Power,CO2,0.0
790,2035,reg1,Nuc_SMR_Power,CO2,0.0
791,2036,reg1,Nuc_SMR_Power,CO2,0.0
792,2037,reg1,Nuc_SMR_Power,CO2,0.0
793,2038,reg1,Nuc_SMR_Power,CO2,0.0
794,2039,reg1,Nuc_SMR_Power,CO2,0.0
795,2040,reg1,Nuc_SMR_Power,CO2,0.0
796,2041,reg1,Nuc_SMR_Power,CO2,0.0
797,2042,reg1,Nuc_SMR_Power,CO2,0.0
798,2043,reg1,Nuc_SMR_Power,CO2,0.0
799,2044,reg1,Nuc_SMR_Power,CO2,0.0
800,2045,reg1,Nuc_SMR_Power,CO2,0.0
801,2046,reg1,Nuc_SMR_Power,CO2,0.0
802,2047,reg1,Nuc_SMR_Power,CO2,0.0
803,2048,reg1,Nuc_SMR_Power,CO2,0.0
804,2049,reg1,Nuc_SMR_Power,CO2,0.0
805,2050,reg1,Nuc_SMR_Power,CO2,0.0
806,2020,reg1,Nuc_AMR_Power,CO2,0.0
807,2021,reg1,Nuc_AMR_Power,CO2,0.0
808,2022,reg1,Nuc_AMR_Power,CO2,0.0
809,2023,reg1,Nuc_AMR_Power,CO2,0.0
810,2024,reg1,Nuc_AMR_Power,CO2,0.0
811,2025,reg1,Nuc_AMR_Power,CO2,0.0
812,2026,reg1,Nuc_AMR_Power,CO2,0.0
813,2027,reg1,Nuc_AMR_Power,CO2,0.0
814,2028,reg1,Nuc_AMR_Power,CO2,0.0
815,2029,reg1,Nuc_AMR_Power,CO2,0.0
816,2030,reg1,Nuc_AMR_Power,CO2,0.0
817,2031,reg1,Nuc_AMR_Power,CO2,0.0
818,2032,reg1,Nuc_AMR_Power,CO2,0.0
819,2033,reg1,Nuc_AMR_Power,CO2,0.0
820,2034,reg1,Nuc_AMR_Power,CO2,0.0
821,2035,reg1,Nuc_AMR_Power,CO2,0.0
822,2036,reg1,Nuc_AMR_Power,CO2,0.0
823,2037,reg1,Nuc_AMR_Power,CO2,0.0
824,2038,reg1,Nuc_AMR_Power,CO2,0.0
825,2039,reg1,Nuc_AMR_Power,CO2,0.0
826,2040,reg1,Nuc_AMR_Power,CO2,0.0
827,2041,reg1,Nuc_AMR_Power,CO2,0.0
828,2042,reg1,Nuc_AMR_Power,CO2,0.0
829,2043,reg1,Nuc_AMR_Power,CO2,0.0
830,2044,reg1,Nuc_AMR_Power,CO2,0.0
831,2045,reg1,Nuc_AMR_Power,CO2,0.0
832,2046,reg1,Nuc_AMR_Power,CO2,0.0
833,2047,reg1,Nuc_AMR_Power,CO2,0.0
834,2048,reg1,Nuc_AMR_Power,CO2,0.0
835,2049,reg1,Nuc_AMR_Power,CO2,0.0
836,2050,reg1,Nuc_AMR_Power,CO2,0.0
837,2020,reg1,Nuc_G3+_Power,CO2,0.0
838,2021,reg1,Nuc_G3+_Power,CO2,0.0
839,2022,reg1,Nuc_G3+_Power,CO2,0.0
840,2023,reg1,Nuc_G3+_Power,CO2,0.0
841,2024,reg1,Nuc_G3+_Power,CO2,0.0
842,2025,reg1,Nuc_G3+_Power,CO2,0.0
843,2026,reg1,Nuc_G3+_Power,CO2,0.0
844,2027,reg1,Nuc_G3+_Power,CO2,0.0
845,2028,reg1,Nuc_G3+_Power,CO2,0.0
846,2029,reg1,Nuc_G3+_Power,CO2,0.0
847,2030,reg1,Nuc_G3+_Power,CO2,0.0
848,2031,reg1,Nuc_G3+_Power,CO2,0.0
849,2032,reg1,Nuc_G3+_Power,CO2,0.0
850,2033,reg1,Nuc_G3+_Power,CO2,0.0
851,2034,reg1,Nuc_G3+_Power,CO2,0.0
852,2035,reg1,Nuc_G3+_Power,CO2,0.0
853,2036,reg1,Nuc_G3+_Power,CO2,0.0
854,2037,reg1,Nuc_G3+_Power,CO2,0.0
855,2038,reg1,Nuc_G3+_Power,CO2,0.0
856,2039,reg1,Nuc_G3+_Power,CO2,0.0
857,2040,reg1,Nuc_G3+_Power,CO2,0.0
858,2041,reg1,Nuc_G3+_Power,CO2,0.0
859,2042,reg1,Nuc_G3+_Power,CO2,0.0
860,2043,reg1,Nuc_G3+_Power,CO2,0.0
861,2044,reg1,Nuc_G3+_Power,CO2,0.0
862,2045,reg1,Nuc_G3+_Power,CO2,0.0
863,2046,reg1,Nuc_G3+_Power,CO2,0.0
864,2047,reg1,Nuc_G3+_Power,CO2,0.0
865,2048,reg1,Nuc_G3+_Power,CO2,0.0
866,2049,reg1,Nuc_G3+_Power,CO2,0.0
867,2050,reg1,Nuc_G3+_Power,CO2,0.0
868,2020,reg1,Nuc_SMR_Heat,CO2,0.0
869,2021,reg1,Nuc_SMR_Heat,CO2,0.0
870,2022,reg1,Nuc_SMR_Heat,CO2,0.0
871,2023,reg1,Nuc_SMR_Heat,CO2,0.0
872,2024,reg1,Nuc_SMR_Heat,CO2,0.0
873,2025,reg1,Nuc_SMR_Heat,CO2,0.0
874,2026,reg1,Nuc_SMR_Heat,CO2,0.0
875,2027,reg1,Nuc_SMR_Heat,CO2,0.0
876,2028,reg1,Nuc_SMR_Heat,CO2,0.0
877,2029,reg1,Nuc_SMR_Heat,CO2,0.0
878,2030,reg1,Nuc_SMR_Heat,CO2,0.0
879,2031,reg1,Nuc_SMR_Heat,CO2,0.0
880,2032,reg1,Nuc_SMR_Heat,CO2,0.0
881,2033,reg1,Nuc_SMR_Heat,CO2,0.0
882,2034,reg1,Nuc_SMR_Heat,CO2,0.0
883,2035,reg1,Nuc_SMR_Heat,CO2,0.0
884,2036,reg1,Nuc_SMR_Heat,CO2,0.0
885,2037,reg1,Nuc_SMR_Heat,CO2,0.0
886,2038,reg1,Nuc_SMR_Heat,CO2,0.0
887,2039,reg1,Nuc_SMR_Heat,CO2,0.0
888,2040,reg1,Nuc_SMR_Heat,CO2,0.0
889,2041,reg1,Nuc_SMR_Heat,CO2,0.0
890,2042,reg1,Nuc_SMR_Heat,CO2,0.0
891,2043,reg1,Nuc_SMR_Heat,CO2,0.0
892,2044,reg1,Nuc_SMR_Heat,CO2,0.0
893,2045,reg1,Nuc_SMR_Heat,CO2,0.0
894,2046,reg1,Nuc_SMR_Heat,CO2,0.0
895,2047,reg1,Nuc_SMR_Heat,CO2,0.0
896,2048,reg1,Nuc_SMR_Heat,CO2,0.0
897,2049,reg1,Nuc_SMR_Heat,CO2,0.0
898,2050,reg1,Nuc_SMR_Heat,CO2,0.0
899,2020,reg1,Nuc_AMR_Heat,CO2,0.0
900,2021,reg1,Nuc_AMR_Heat,CO2,0.0
901,2022,reg1,Nuc_AMR_Heat,CO2,0.0
902,2023,reg1,Nuc_AMR_Heat,CO2,0.0
903,2024,reg1,Nuc_AMR_Heat,CO2,0.0
904,2025,reg1,Nuc_AMR_Heat,CO2,0.0
905,2026,reg1,Nuc_AMR_Heat,CO2,0.0
906,2027,reg1,Nuc_AMR_Heat,CO2,0.0
907,2028,reg1,Nuc_AMR_Heat,CO2,0.0
908,2029,reg1,Nuc_AMR_Heat,CO2,0.0
909,2030,reg1,Nuc_AMR_Heat,CO2,0.0
910,2031,reg1,Nuc_AMR_Heat,CO2,0.0
911,2032,reg1,Nuc_AMR_Heat,CO2,0.0
912,2033,reg1,Nuc_AMR_Heat,CO2,0.0
913,2034,reg1,Nuc_AMR_Heat,CO2,0.0
914,2035,reg1,Nuc_AMR_Heat,CO2,0.0
915,2036,reg1,Nuc_AMR_Heat,CO2,0.0
916,2037,reg1,Nuc_AMR_Heat,CO2,0.0
917,2038,reg1,Nuc_AMR_Heat,CO2,0.0
918,2039,reg1,Nuc_AMR_Heat,CO2,0.0
919,2040,reg1,Nuc_AMR_Heat,CO2,0.0
920,2041,reg1,Nuc_AMR_Heat,CO2,0.0
921,2042,reg1,Nuc_AMR_Heat,CO2,0.0
922,2043,reg1,Nuc_AMR_Heat,CO2,0.0
923,2044,reg1,Nuc_AMR_Heat,CO2,0.0
924,2045,reg1,Nuc_AMR_Heat,CO2,0.0
925,2046,reg1,Nuc_AMR_Heat,CO2,0.0
926,2047,reg1,Nuc_AMR_Heat,CO2,0.0
927,2048,reg1,Nuc_AMR_Heat,CO2,0.0
928,2049,reg1,Nuc_AMR_Heat,CO2,0.0
929,2050,reg1,Nuc_AMR_Heat,CO2,0.0
930,2020,reg1,Nuc_G3+_Heat,CO2,0.0
931,2021,reg1,Nuc_G3+_Heat,CO2,0.0
932,2022,reg1,Nuc_G3+_Heat,CO2,0.0
933,2023,reg1,Nuc_G3+_Heat,CO2,0.0
934,2024,reg1,Nuc_G3+_Heat,CO2,0.0
935,2025,reg1,Nuc_G3+_Heat,CO2,0.0
936,2026,reg1,Nuc_G3+_Heat,CO2,0.0
937,2027,reg1,Nuc_G3+_Heat,CO2,0.0
938,2028,reg1,Nuc_G3+_Heat,CO2,0.0
939,2029,reg1,Nuc_G3+_Heat,CO2,0.0
940,2030,reg1,Nuc_G3+_Heat,CO2,0.0
941,2031,reg1,Nuc_G3+_Heat,CO2,0.0
942,2032,reg1,Nuc_G3+_Heat,CO2,0.0
943,2033,reg1,Nuc_G3+_Heat,CO2,0.0
944,2034,reg1,Nuc_G3+_Heat,CO2,0.0
945,2035,reg1,Nuc_G3+_Heat,CO2,0.0
946,2036,reg1,Nuc_G3+_Heat,CO2,0.0
947,2037,reg1,Nuc_G3+_Heat,CO2,0.0
948,2038,reg1,Nuc_G3+_Heat,CO2,0.0
949,2039,reg1,Nuc_G3+_Heat,CO2,0.0
950,2040,reg1,Nuc_G3+_Heat,CO2,0.0
951,2041,reg1,Nuc_G3+_Heat,CO2,0.0
952,2042,reg1,Nuc_G3+_Heat,CO2,0.0
953,2043,reg1,Nuc_G3+_Heat,CO2,0.0
954,2044,reg1,Nuc_G3+_Heat,CO2,0.0
955,2045,reg1,Nuc_G3+_Heat,CO2,0.0
956,2046,reg1,Nuc_G3+_Heat,CO2,0.0
957,2047,reg1,Nuc_G3+_Heat,CO2,0.0
958,2048,reg1,Nuc_G3+_Heat,CO2,0.0
959,2049,reg1,Nuc_G3+_Heat,CO2,0.0
960,2050,reg1,Nuc_G3+_Heat,CO2,0.0
961,2020,reg1,NG_PP,CO2,0.0
962,2021,reg1,NG_PP,CO2,0.0
963,2022,reg1,NG_PP,CO2,0.0
964,2023,reg1,NG_PP,CO2,0.0
965,2024,reg1,NG_PP,CO2,0.0
966,2025,reg1,NG_PP,CO2,0.0
967,2026,reg1,NG_PP,CO2,0.0
968,2027,reg1,NG_PP,CO2,0.0
969,2028,reg1,NG_PP,CO2,0.0
970,2029,reg1,NG_PP,CO2,0.0
971,2030,reg1,NG_PP,CO2,0.0
972,2031,reg1,NG_PP,CO2,0.0
973,2032,reg1,NG_PP,CO2,0.0
974,2033,reg1,NG_PP,CO2,0.0
975,2034,reg1,NG_PP,CO2,0.0
976,2035,reg1,NG_PP,CO2,0.0
977,2036,reg1,NG_PP,CO2,0.0
978,2037,reg1,NG_PP,CO2,0.0
979,2038,reg1,NG_PP,CO2,0.0
980,2039,reg1,NG_PP,CO2,0.0
981,2040,reg1,NG_PP,CO2,0.0
982,2041,reg1,NG_PP,CO2,0.0
983,2042,reg1,NG_PP,CO2,0.0
984,2043,reg1,NG_PP,CO2,0.0
985,2044,reg1,NG_PP,CO2,0.0
986,2045,reg1,NG_PP,CO2,0.0
987,2046,reg1,NG_PP,CO2,0.0
988,2047,reg1,NG_PP,CO2,0.0
989,2048,reg1,NG_PP,CO2,0.0
990,2049,reg1,NG_PP,CO2,0.0
991,2050,reg1,NG_PP,CO2,0.0
992,2020,reg1,NG_PP_CCS,CO2,0.0
993,2021,reg1,NG_PP_CCS,CO2,0.0
994,2022,reg1,NG_PP_CCS,CO2,0.0
995,2023,reg1,NG_PP_CCS,CO2,0.0
996,2024,reg1,NG_PP_CCS,CO2,0.0
997,2025,reg1,NG_PP_CCS,CO2,0.0
998,2026,reg1,NG_PP_CCS,CO2,0.0
999,2027,reg1,NG_PP_CCS,CO2,0.0
1000,2028,reg1,NG_PP_CCS,CO2,0.0
1001,2029,reg1,NG_PP_CCS,CO2,0.0
1002,2030,reg1,NG_PP_CCS,CO2,0.0
1003,2031,reg1,NG_PP_CCS,CO2,0.0
1004,2032,reg1,NG_PP_CCS,CO2,0.0
1005,2033,reg1,NG_PP_CCS,CO2,0.0
1006,2034,reg1,NG_PP_CCS,CO2,0.0
1007,2035,reg1,NG_PP_CCS,CO2,0.0
1008,2036,reg1,NG_PP_CCS,CO2,0.0
1009,2037,reg1,NG_PP_CCS,CO2,0.0
1010,2038,reg1,NG_PP_CCS,CO2,0.0
1011,2039,reg1,NG_PP_CCS,CO2,0.0
1012,2040,reg1,NG_PP_CCS,CO2,0.0
1013,2041,reg1,NG_PP_CCS,CO2,0.0
1014,2042,reg1,NG_PP_CCS,CO2,0.0
1015,2043,reg1,NG_PP_CCS,CO2,0.0
1016,2044,reg1,NG_PP_CCS,CO2,0.0
1017,2045,reg1,NG_PP_CCS,CO2,0.0
1018,2046,reg1,NG_PP_CCS,CO2,0.0
1019,2047,reg1,NG_PP_CCS,CO2,0.0
1020,2048,reg1,NG_PP_CCS,CO2,0.0
1021,2049,reg1,NG_PP_CCS,CO2,0.0
1022,2050,reg1,NG_PP_CCS,CO2,0.0
1023,2020,reg1,Bio_refinery,CO2,0.0
1024,2021,reg1,Bio_refinery,CO2,0.0
1025,2022,reg1,Bio_refinery,CO2,0.0
1026,2023,reg1,Bio_refinery,CO2,0.0
1027,2024,reg1,Bio_refinery,CO2,0.0
1028,2025,reg1,Bio_refinery,CO2,0.0
1029,2026,reg1,Bio_refinery,CO2,0.0
1030,2027,reg1,Bio_refinery,CO2,0.0
1031,2028,reg1,Bio_refinery,CO2,0.0
1032,2029,reg1,Bio_refinery,CO2,0.0
1033,2030,reg1,Bio_refinery,CO2,0.0
1034,2031,reg1,Bio_refinery,CO2,0.0
1035,2032,reg1,Bio_refinery,CO2,0.0
1036,2033,reg1,Bio_refinery,CO2,0.0
1037,2034,reg1,Bio_refinery,CO2,0.0
1038,2035,reg1,Bio_refinery,CO2,0.0
1039,2036,reg1,Bio_refinery,CO2,0.0
1040,2037,reg1,Bio_refinery,CO2,0.0
1041,2038,reg1,Bio_refinery,CO2,0.0
1042,2039,reg1,Bio_refinery,CO2,0.0
1043,2040,reg1,Bio_refinery,CO2,0.0
1044,2041,reg1,Bio_refinery,CO2,0.0
1045,2042,reg1,Bio_refinery,CO2,0.0
1046,2043,reg1,Bio_refinery,CO2,0.0
1047,2044,reg1,Bio_refinery,CO2,0.0
1048,2045,reg1,Bio_refinery,CO2,0.0
1049,2046,reg1,Bio_refinery,CO2,0.0
1050,2047,reg1,Bio_refinery,CO2,0.0
1051,2048,reg1,Bio_refinery,CO2,0.0
1052,2049,reg1,Bio_refinery,CO2,0.0
1053,2050,reg1,Bio_refinery,CO2,0.0
1054,2020,reg1,Oil_refinery,CO2,0.0
1055,2021,reg1,Oil_refinery,CO2,0.0
1056,2022,reg1,Oil_refinery,CO2,0.0
1057,2023,reg1,Oil_refinery,CO2,0.0
1058,2024,reg1,Oil_refinery,CO2,0.0
1059,2025,reg1,Oil_refinery,CO2,0.0
1060,2026,reg1,Oil_refinery,CO2,0.0
1061,2027,reg1,Oil_refinery,CO2,0.0
1062,2028,reg1,Oil_refinery,CO2,0.0
1063,2029,reg1,Oil_refinery,CO2,0.0
1064,2030,reg1,Oil_refinery,CO2,0.0
1065,2031,reg1,Oil_refinery,CO2,0.0
1066,2032,reg1,Oil_refinery,CO2,0.0
1067,2033,reg1,Oil_refinery,CO2,0.0
1068,2034,reg1,Oil_refinery,CO2,0.0
1069,2035,reg1,Oil_refinery,CO2,0.0
1070,2036,reg1,Oil_refinery,CO2,0.0
1071,2037,reg1,Oil_refinery,CO2,0.0
