,Years,Timesteps,Region,Carrier,Value
1219,Y14,20,reg1,Final_heat,0.0
1220,Y14,21,reg1,Final_heat,0.0
1221,Y14,22,reg1,Final_heat,0.0
1222,Y14,23,reg1,Final_heat,0.0
1223,Y14,24,reg1,Final_heat,0.0
1224,Y15,1,reg1,Final_heat,0.0
1225,Y15,2,reg1,Final_heat,0.0
1226,Y15,3,reg1,Final_heat,0.0
1227,Y15,4,reg1,Final_heat,0.0
1228,Y15,5,reg1,Final_heat,0.0
1229,Y15,6,reg1,Final_heat,0.0
1230,Y15,7,reg1,Final_heat,0.0
1231,Y15,8,reg1,Final_heat,0.0
1232,Y15,9,reg1,Final_heat,0.0
1233,Y15,10,reg1,Final_heat,0.0
1234,Y15,11,reg1,Final_heat,0.0
1235,Y15,12,reg1,Final_heat,0.0
1236,Y15,13,reg1,Final_heat,0.0
1237,Y15,14,reg1,Final_heat,0.0
1238,Y15,15,reg1,Final_heat,0.0
1239,Y15,16,reg1,Final_heat,0.0
1240,Y15,17,reg1,Final_heat,0.0
1241,Y15,18,reg1,Final_heat,0.0
1242,Y15,19,reg1,Final_heat,0.0
1243,Y15,20,reg1,Final_heat,0.0
1244,Y15,21,reg1,Final_heat,0.0
1245,Y15,22,reg1,Final_heat,0.0
1246,Y15,23,reg1,Final_heat,0.0
1247,Y15,24,reg1,Final_heat,0.0
1248,Y16,1,reg1,Final_heat,0.0
1249,Y16,2,reg1,Final_heat,0.0
1250,Y16,3,reg1,Final_heat,0.0
1251,Y16,4,reg1,Final_heat,0.0
1252,Y16,5,reg1,Final_heat,0.0
1253,Y16,6,reg1,Final_heat,0.0
1254,Y16,7,reg1,Final_heat,0.0
1255,Y16,8,reg1,Final_heat,0.0
1256,Y16,9,reg1,Final_heat,0.0
1257,Y16,10,reg1,Final_heat,0.0
1258,Y16,11,reg1,Final_heat,0.0
1259,Y16,12,reg1,Final_heat,0.0
1260,Y16,13,reg1,Final_heat,0.0
1261,Y16,14,reg1,Final_heat,0.0
1262,Y16,15,reg1,Final_heat,0.0
1263,Y16,16,reg1,Final_heat,0.0
1264,Y16,17,reg1,Final_heat,0.0
1265,Y16,18,reg1,Final_heat,0.0
1266,Y16,19,reg1,Final_heat,0.0
1267,Y16,20,reg1,Final_heat,0.0
1268,Y16,21,reg1,Final_heat,0.0
1269,Y16,22,reg1,Final_heat,0.0
1270,Y16,23,reg1,Final_heat,0.0
1271,Y16,24,reg1,Final_heat,0.0
1272,Y17,1,reg1,Final_heat,0.0
1273,Y17,2,reg1,Final_heat,0.0
1274,Y17,3,reg1,Final_heat,0.0
1275,Y17,4,reg1,Final_heat,0.0
1276,Y17,5,reg1,Final_heat,0.0
1277,Y17,6,reg1,Final_heat,0.0
1278,Y17,7,reg1,Final_heat,0.0
1279,Y17,8,reg1,Final_heat,0.0
1280,Y17,9,reg1,Final_heat,0.0
1281,Y17,10,reg1,Final_heat,0.0
1282,Y17,11,reg1,Final_heat,0.0
1283,Y17,12,reg1,Final_heat,0.0
1284,Y17,13,reg1,Final_heat,0.0
1285,Y17,14,reg1,Final_heat,0.0
1286,Y17,15,reg1,Final_heat,0.0
1287,Y17,16,reg1,Final_heat,0.0
1288,Y17,17,reg1,Final_heat,0.0
1289,Y17,18,reg1,Final_heat,0.0
1290,Y17,19,reg1,Final_heat,0.0
1291,Y17,20,reg1,Final_heat,0.0
1292,Y17,21,reg1,Final_heat,0.0
1293,Y17,22,reg1,Final_heat,0.0
1294,Y17,23,reg1,Final_heat,0.0
1295,Y17,24,reg1,Final_heat,0.0
1296,Y18,1,reg1,Final_heat,0.0
1297,Y18,2,reg1,Final_heat,0.0
1298,Y18,3,reg1,Final_heat,0.0
1299,Y18,4,reg1,Final_heat,0.0
1300,Y18,5,reg1,Final_heat,0.0
1301,Y18,6,reg1,Final_heat,0.0
1302,Y18,7,reg1,Final_heat,0.0
1303,Y18,8,reg1,Final_heat,0.0
1304,Y18,9,reg1,Final_heat,0.0
1305,Y18,10,reg1,Final_heat,0.0
1306,Y18,11,reg1,Final_heat,0.0
1307,Y18,12,reg1,Final_heat,0.0
1308,Y18,13,reg1,Final_heat,0.0
1309,Y18,14,reg1,Final_heat,0.0
1310,Y18,15,reg1,Final_heat,0.0
1311,Y18,16,reg1,Final_heat,0.0
1312,Y18,17,reg1,Final_heat,0.0
1313,Y18,18,reg1,Final_heat,0.0
1314,Y18,19,reg1,Final_heat,0.0
1315,Y18,20,reg1,Final_heat,0.0
1316,Y18,21,reg1,Final_heat,0.0
1317,Y18,22,reg1,Final_heat,0.0
1318,Y18,23,reg1,Final_heat,0.0
1319,Y18,24,reg1,Final_heat,0.0
1320,Y19,1,reg1,Final_heat,0.0
1321,Y19,2,reg1,Final_heat,0.0
1322,Y19,3,reg1,Final_heat,0.0
1323,Y19,4,reg1,Final_heat,0.0
1324,Y19,5,reg1,Final_heat,0.0
1325,Y19,6,reg1,Final_heat,0.0
1326,Y19,7,reg1,Final_heat,0.0
1327,Y19,8,reg1,Final_heat,0.0
1328,Y19,9,reg1,Final_heat,0.0
1329,Y19,10,reg1,Final_heat,0.0
1330,Y19,11,reg1,Final_heat,0.0
1331,Y19,12,reg1,Final_heat,0.0
1332,Y19,13,reg1,Final_heat,0.0
1333,Y19,14,reg1,Final_heat,0.0
1334,Y19,15,reg1,Final_heat,0.0
1335,Y19,16,reg1,Final_heat,0.0
1336,Y19,17,reg1,Final_heat,0.0
1337,Y19,18,reg1,Final_heat,0.0
1338,Y19,19,reg1,Final_heat,0.0
1339,Y19,20,reg1,Final_heat,0.0
1340,Y19,21,reg1,Final_heat,0.0
1341,Y19,22,reg1,Final_heat,0.0
1342,Y19,23,reg1,Final_heat,0.0
1343,Y19,24,reg1,Final_heat,0.0
1344,Y20,1,reg1,Final_heat,0.0
1345,Y20,2,reg1,Final_heat,0.0
1346,Y20,3,reg1,Final_heat,0.0
1347,Y20,4,reg1,Final_heat,0.0
1348,Y20,5,reg1,Final_heat,0.0
1349,Y20,6,reg1,Final_heat,0.0
1350,Y20,7,reg1,Final_heat,0.0
1351,Y20,8,reg1,Final_heat,0.0
1352,Y20,9,reg1,Final_heat,0.0
1353,Y20,10,reg1,Final_heat,0.0
1354,Y20,11,reg1,Final_heat,0.0
1355,Y20,12,reg1,Final_heat,0.0
1356,Y20,13,reg1,Final_heat,0.0
1357,Y20,14,reg1,Final_heat,0.0
1358,Y20,15,reg1,Final_heat,0.0
1359,Y20,16,reg1,Final_heat,0.0
1360,Y20,17,reg1,Final_heat,0.0
1361,Y20,18,reg1,Final_heat,0.0
1362,Y20,19,reg1,Final_heat,0.0
1363,Y20,20,reg1,Final_heat,0.0
1364,Y20,21,reg1,Final_heat,0.0
1365,Y20,22,reg1,Final_heat,0.0
1366,Y20,23,reg1,Final_heat,0.0
1367,Y20,24,reg1,Final_heat,0.0
1368,Y21,1,reg1,Final_heat,0.0
1369,Y21,2,reg1,Final_heat,0.0
1370,Y21,3,reg1,Final_heat,0.0
1371,Y21,4,reg1,Final_heat,0.0
1372,Y21,5,reg1,Final_heat,0.0
1373,Y21,6,reg1,Final_heat,0.0
1374,Y21,7,reg1,Final_heat,0.0
1375,Y21,8,reg1,Final_heat,0.0
1376,Y21,9,reg1,Final_heat,0.0
1377,Y21,10,reg1,Final_heat,0.0
1378,Y21,11,reg1,Final_heat,0.0
1379,Y21,12,reg1,Final_heat,0.0
1380,Y21,13,reg1,Final_heat,0.0
1381,Y21,14,reg1,Final_heat,0.0
1382,Y21,15,reg1,Final_heat,0.0
1383,Y21,16,reg1,Final_heat,0.0
1384,Y21,17,reg1,Final_heat,0.0
1385,Y21,18,reg1,Final_heat,0.0
1386,Y21,19,reg1,Final_heat,0.0
1387,Y21,20,reg1,Final_heat,0.0
1388,Y21,21,reg1,Final_heat,0.0
1389,Y21,22,reg1,Final_heat,0.0
1390,Y21,23,reg1,Final_heat,0.0
1391,Y21,24,reg1,Final_heat,0.0
1392,Y22,1,reg1,Final_heat,0.0
1393,Y22,2,reg1,Final_heat,0.0
1394,Y22,3,reg1,Final_heat,0.0
1395,Y22,4,reg1,Final_heat,0.0
1396,Y22,5,reg1,Final_heat,0.0
1397,Y22,6,reg1,Final_heat,0.0
1398,Y22,7,reg1,Final_heat,0.0
1399,Y22,8,reg1,Final_heat,0.0
1400,Y22,9,reg1,Final_heat,0.0
1401,Y22,10,reg1,Final_heat,0.0
1402,Y22,11,reg1,Final_heat,0.0
1403,Y22,12,reg1,Final_heat,0.0
1404,Y22,13,reg1,Final_heat,0.0
1405,Y22,14,reg1,Final_heat,0.0
1406,Y22,15,reg1,Final_heat,0.0
1407,Y22,16,reg1,Final_heat,0.0
1408,Y22,17,reg1,Final_heat,0.0
1409,Y22,18,reg1,Final_heat,0.0
1410,Y22,19,reg1,Final_heat,0.0
1411,Y22,20,reg1,Final_heat,0.0
1412,Y22,21,reg1,Final_heat,0.0
1413,Y22,22,reg1,Final_heat,0.0
1414,Y22,23,reg1,Final_heat,0.0
1415,Y22,24,reg1,Final_heat,0.0
1416,Y23,1,reg1,Final_heat,0.0
1417,Y23,2,reg1,Final_heat,0.0
1418,Y23,3,reg1,Final_heat,0.0
1419,Y23,4,reg1,Final_heat,0.0
1420,Y23,5,reg1,Final_heat,0.0
1421,Y23,6,reg1,Final_heat,0.0
1422,Y23,7,reg1,Final_heat,0.0
1423,Y23,8,reg1,Final_heat,0.0
1424,Y23,9,reg1,Final_heat,0.0
1425,Y23,10,reg1,Final_heat,0.0
1426,Y23,11,reg1,Final_heat,0.0
1427,Y23,12,reg1,Final_heat,0.0
1428,Y23,13,reg1,Final_heat,0.0
1429,Y23,14,reg1,Final_heat,0.0
1430,Y23,15,reg1,Final_heat,0.0
1431,Y23,16,reg1,Final_heat,0.0
1432,Y23,17,reg1,Final_heat,0.0
1433,Y23,18,reg1,Final_heat,0.0
1434,Y23,19,reg1,Final_heat,0.0
1435,Y23,20,reg1,Final_heat,0.0
1436,Y23,21,reg1,Final_heat,0.0
1437,Y23,22,reg1,Final_heat,0.0
1438,Y23,23,reg1,Final_heat,0.0
1439,Y23,24,reg1,Final_heat,0.0
1440,Y24,1,reg1,Final_heat,0.0
1441,Y24,2,reg1,Final_heat,0.0
1442,Y24,3,reg1,Final_heat,0.0
1443,Y24,4,reg1,Final_heat,0.0
1444,Y24,5,reg1,Final_heat,0.0
1445,Y24,6,reg1,Final_heat,0.0
1446,Y24,7,reg1,Final_heat,0.0
1447,Y24,8,reg1,Final_heat,0.0
1448,Y24,9,reg1,Final_heat,0.0
1449,Y24,10,reg1,Final_heat,0.0
1450,Y24,11,reg1,Final_heat,0.0
1451,Y24,12,reg1,Final_heat,0.0
1452,Y24,13,reg1,Final_heat,0.0
1453,Y24,14,reg1,Final_heat,0.0
1454,Y24,15,reg1,Final_heat,0.0
1455,Y24,16,reg1,Final_heat,0.0
1456,Y24,17,reg1,Final_heat,0.0
1457,Y24,18,reg1,Final_heat,0.0
1458,Y24,19,reg1,Final_heat,0.0
1459,Y24,20,reg1,Final_heat,0.0
1460,Y24,21,reg1,Final_heat,0.0
1461,Y24,22,reg1,Final_heat,0.0
1462,Y24,23,reg1,Final_heat,0.0
1463,Y24,24,reg1,Final_heat,0.0
1464,Y25,1,reg1,Final_heat,0.0
1465,Y25,2,reg1,Final_heat,0.0
1466,Y25,3,reg1,Final_heat,0.0
1467,Y25,4,reg1,Final_heat,0.0
1468,Y25,5,reg1,Final_heat,0.0
1469,Y25,6,reg1,Final_heat,0.0
1470,Y25,7,reg1,Final_heat,0.0
1471,Y25,8,reg1,Final_heat,0.0
1472,Y25,9,reg1,Final_heat,0.0
1473,Y25,10,reg1,Final_heat,0.0
1474,Y25,11,reg1,Final_heat,0.0
1475,Y25,12,reg1,Final_heat,0.0
1476,Y25,13,reg1,Final_heat,0.0
1477,Y25,14,reg1,Final_heat,0.0
1478,Y25,15,reg1,Final_heat,0.0
1479,Y25,16,reg1,Final_heat,0.0
1480,Y25,17,reg1,Final_heat,0.0
1481,Y25,18,reg1,Final_heat,0.0
1482,Y25,19,reg1,Final_heat,0.0
1483,Y25,20,reg1,Final_heat,0.0
1484,Y25,21,reg1,Final_heat,0.0
1485,Y25,22,reg1,Final_heat,0.0
1486,Y25,23,reg1,Final_heat,0.0
1487,Y25,24,reg1,Final_heat,0.0
1488,Y26,1,reg1,Final_heat,0.0
1489,Y26,2,reg1,Final_heat,0.0
1490,Y26,3,reg1,Final_heat,0.0
1491,Y26,4,reg1,Final_heat,0.0
1492,Y26,5,reg1,Final_heat,0.0
1493,Y26,6,reg1,Final_heat,0.0
1494,Y26,7,reg1,Final_heat,0.0
1495,Y26,8,reg1,Final_heat,0.0
1496,Y26,9,reg1,Final_heat,0.0
1497,Y26,10,reg1,Final_heat,0.0
1498,Y26,11,reg1,Final_heat,0.0
1499,Y26,12,reg1,Final_heat,0.0
1500,Y26,13,reg1,Final_heat,0.0
1501,Y26,14,reg1,Final_heat,0.0
1502,Y26,15,reg1,Final_heat,0.0
1503,Y26,16,reg1,Final_heat,0.0
1504,Y26,17,reg1,Final_heat,0.0
1505,Y26,18,reg1,Final_heat,0.0
1506,Y26,19,reg1,Final_heat,0.0
1507,Y26,20,reg1,Final_heat,0.0
1508,Y26,21,reg1,Final_heat,0.0
1509,Y26,22,reg1,Final_heat,0.0
1510,Y26,23,reg1,Final_heat,0.0
1511,Y26,24,reg1,Final_heat,0.0
1512,Y27,1,reg1,Final_heat,0.0
1513,Y27,2,reg1,Final_heat,0.0
1514,Y27,3,reg1,Final_heat,0.0
1515,Y27,4,reg1,Final_heat,0.0
1516,Y27,5,reg1,Final_heat,0.0
1517,Y27,6,reg1,Final_heat,0.0
1518,Y27,7,reg1,Final_heat,0.0
1519,Y27,8,reg1,Final_heat,0.0
1520,Y27,9,reg1,Final_heat,0.0
1521,Y27,10,reg1,Final_heat,0.0
1522,Y27,11,reg1,Final_heat,0.0
1523,Y27,12,reg1,Final_heat,0.0
1524,Y27,13,reg1,Final_heat,0.0
1525,Y27,14,reg1,Final_heat,0.0
1526,Y27,15,reg1,Final_heat,0.0
1527,Y27,16,reg1,Final_heat,0.0
1528,Y27,17,reg1,Final_heat,0.0
1529,Y27,18,reg1,Final_heat,0.0
1530,Y27,19,reg1,Final_heat,0.0
1531,Y27,20,reg1,Final_heat,0.0
1532,Y27,21,reg1,Final_heat,0.0
1533,Y27,22,reg1,Final_heat,0.0
1534,Y27,23,reg1,Final_heat,0.0
1535,Y27,24,reg1,Final_heat,0.0
1536,Y28,1,reg1,Final_heat,0.0
1537,Y28,2,reg1,Final_heat,0.0
1538,Y28,3,reg1,Final_heat,0.0
1539,Y28,4,reg1,Final_heat,0.0
1540,Y28,5,reg1,Final_heat,0.0
1541,Y28,6,reg1,Final_heat,0.0
1542,Y28,7,reg1,Final_heat,0.0
1543,Y28,8,reg1,Final_heat,0.0
1544,Y28,9,reg1,Final_heat,0.0
1545,Y28,10,reg1,Final_heat,0.0
1546,Y28,11,reg1,Final_heat,0.0
1547,Y28,12,reg1,Final_heat,0.0
1548,Y28,13,reg1,Final_heat,0.0
1549,Y28,14,reg1,Final_heat,0.0
1550,Y28,15,reg1,Final_heat,0.0
1551,Y28,16,reg1,Final_heat,0.0
1552,Y28,17,reg1,Final_heat,0.0
1553,Y28,18,reg1,Final_heat,0.0
1554,Y28,19,reg1,Final_heat,0.0
1555,Y28,20,reg1,Final_heat,0.0
1556,Y28,21,reg1,Final_heat,0.0
1557,Y28,22,reg1,Final_heat,0.0
1558,Y28,23,reg1,Final_heat,0.0
1559,Y28,24,reg1,Final_heat,0.0
1560,Y29,1,reg1,Final_heat,0.0
1561,Y29,2,reg1,Final_heat,0.0
1562,Y29,3,reg1,Final_heat,0.0
1563,Y29,4,reg1,Final_heat,0.0
1564,Y29,5,reg1,Final_heat,0.0
1565,Y29,6,reg1,Final_heat,0.0
1566,Y29,7,reg1,Final_heat,0.0
1567,Y29,8,reg1,Final_heat,0.0
1568,Y29,9,reg1,Final_heat,0.0
1569,Y29,10,reg1,Final_heat,0.0
1570,Y29,11,reg1,Final_heat,0.0
1571,Y29,12,reg1,Final_heat,0.0
1572,Y29,13,reg1,Final_heat,0.0
1573,Y29,14,reg1,Final_heat,0.0
1574,Y29,15,reg1,Final_heat,0.0
1575,Y29,16,reg1,Final_heat,0.0
1576,Y29,17,reg1,Final_heat,0.0
1577,Y29,18,reg1,Final_heat,0.0
1578,Y29,19,reg1,Final_heat,0.0
1579,Y29,20,reg1,Final_heat,0.0
1580,Y29,21,reg1,Final_heat,0.0
1581,Y29,22,reg1,Final_heat,0.0
1582,Y29,23,reg1,Final_heat,0.0
1583,Y29,24,reg1,Final_heat,0.0
1584,Y30,1,reg1,Final_heat,0.0
1585,Y30,2,reg1,Final_heat,0.0
1586,Y30,3,reg1,Final_heat,0.0
1587,Y30,4,reg1,Final_heat,0.0
1588,Y30,5,reg1,Final_heat,0.0
1589,Y30,6,reg1,Final_heat,0.0
1590,Y30,7,reg1,Final_heat,0.0
1591,Y30,8,reg1,Final_heat,0.0
1592,Y30,9,reg1,Final_heat,0.0
1593,Y30,10,reg1,Final_heat,0.0
1594,Y30,11,reg1,Final_heat,0.0
1595,Y30,12,reg1,Final_heat,0.0
1596,Y30,13,reg1,Final_heat,0.0
1597,Y30,14,reg1,Final_heat,0.0
1598,Y30,15,reg1,Final_heat,0.0
1599,Y30,16,reg1,Final_heat,0.0
1600,Y30,17,reg1,Final_heat,0.0
1601,Y30,18,reg1,Final_heat,0.0
1602,Y30,19,reg1,Final_heat,0.0
1603,Y30,20,reg1,Final_heat,0.0
1604,Y30,21,reg1,Final_heat,0.0
1605,Y30,22,reg1,Final_heat,0.0
1606,Y30,23,reg1,Final_heat,0.0
1607,Y30,24,reg1,Final_heat,0.0
1608,Y31,1,reg1,Final_heat,0.0
1609,Y31,2,reg1,Final_heat,0.0
1610,Y31,3,reg1,Final_heat,0.0
1611,Y31,4,reg1,Final_heat,0.0
1612,Y31,5,reg1,Final_heat,0.0
1613,Y31,6,reg1,Final_heat,0.0
1614,Y31,7,reg1,Final_heat,0.0
1615,Y31,8,reg1,Final_heat,0.0
1616,Y31,9,reg1,Final_heat,0.0
1617,Y31,10,reg1,Final_heat,0.0
1618,Y31,11,reg1,Final_heat,0.0
1619,Y31,12,reg1,Final_heat,0.0
1620,Y31,13,reg1,Final_heat,0.0
1621,Y31,14,reg1,Final_heat,0.0
1622,Y31,15,reg1,Final_heat,0.0
1623,Y31,16,reg1,Final_heat,0.0
1624,Y31,17,reg1,Final_heat,0.0
1625,Y31,18,reg1,Final_heat,0.0
1626,Y31,19,reg1,Final_heat,0.0
1627,Y31,20,reg1,Final_heat,0.0
1628,Y31,21,reg1,Final_heat,0.0
1629,Y31,22,reg1,Final_heat,0.0
1630,Y31,23,reg1,Final_heat,0.0
1631,Y31,24,reg1,Final_heat,0.0
1632,Y32,1,reg1,Final_heat,0.0
1633,Y32,2,reg1,Final_heat,0.0
1634,Y32,3,reg1,Final_heat,0.0
1635,Y32,4,reg1,Final_heat,0.0
1636,Y32,5,reg1,Final_heat,0.0
1637,Y32,6,reg1,Final_heat,0.0
1638,Y32,7,reg1,Final_heat,0.0
1639,Y32,8,reg1,Final_heat,0.0
1640,Y32,9,reg1,Final_heat,0.0
1641,Y32,10,reg1,Final_heat,0.0
1642,Y32,11,reg1,Final_heat,0.0
1643,Y32,12,reg1,Final_heat,0.0
1644,Y32,13,reg1,Final_heat,0.0
1645,Y32,14,reg1,Final_heat,0.0
1646,Y32,15,reg1,Final_heat,0.0
1647,Y32,16,reg1,Final_heat,0.0
1648,Y32,17,reg1,Final_heat,0.0
1649,Y32,18,reg1,Final_heat,0.0
1650,Y32,19,reg1,Final_heat,0.0
1651,Y32,20,reg1,Final_heat,0.0
1652,Y32,21,reg1,Final_heat,0.0
1653,Y32,22,reg1,Final_heat,0.0
1654,Y32,23,reg1,Final_heat,0.0
1655,Y32,24,reg1,Final_heat,0.0
1656,Y33,1,reg1,Final_heat,0.0
1657,Y33,2,reg1,Final_heat,0.0
1658,Y33,3,reg1,Final_heat,0.0
1659,Y33,4,reg1,Final_heat,0.0
1660,Y33,5,reg1,Final_heat,0.0
1661,Y33,6,reg1,Final_heat,0.0
1662,Y33,7,reg1,Final_heat,0.0
1663,Y33,8,reg1,Final_heat,0.0
1664,Y33,9,reg1,Final_heat,0.0
1665,Y33,10,reg1,Final_heat,0.0
1666,Y33,11,reg1,Final_heat,0.0
1667,Y33,12,reg1,Final_heat,0.0
1668,Y33,13,reg1,Final_heat,0.0
1669,Y33,14,reg1,Final_heat,0.0
1670,Y33,15,reg1,Final_heat,0.0
1671,Y33,16,reg1,Final_heat,0.0
1672,Y33,17,reg1,Final_heat,0.0
1673,Y33,18,reg1,Final_heat,0.0
1674,Y33,19,reg1,Final_heat,0.0
1675,Y33,20,reg1,Final_heat,0.0
1676,Y33,21,reg1,Final_heat,0.0
1677,Y33,22,reg1,Final_heat,0.0
1678,Y33,23,reg1,Final_heat,0.0
1679,Y33,24,reg1,Final_heat,0.0
1680,Y34,1,reg1,Final_heat,0.0
1681,Y34,2,reg1,Final_heat,0.0
1682,Y34,3,reg1,Final_heat,0.0
1683,Y34,4,reg1,Final_heat,0.0
1684,Y34,5,reg1,Final_heat,0.0
1685,Y34,6,reg1,Final_heat,0.0
1686,Y34,7,reg1,Final_heat,0.0
1687,Y34,8,reg1,Final_heat,0.0
1688,Y34,9,reg1,Final_heat,0.0
1689,Y34,10,reg1,Final_heat,0.0
1690,Y34,11,reg1,Final_heat,0.0
1691,Y34,12,reg1,Final_heat,0.0
1692,Y34,13,reg1,Final_heat,0.0
1693,Y34,14,reg1,Final_heat,0.0
1694,Y34,15,reg1,Final_heat,0.0
1695,Y34,16,reg1,Final_heat,0.0
1696,Y34,17,reg1,Final_heat,0.0
1697,Y34,18,reg1,Final_heat,0.0
1698,Y34,19,reg1,Final_heat,0.0
1699,Y34,20,reg1,Final_heat,0.0
1700,Y34,21,reg1,Final_heat,0.0
1701,Y34,22,reg1,Final_heat,0.0
1702,Y34,23,reg1,Final_heat,0.0
1703,Y34,24,reg1,Final_heat,0.0
1704,Y35,1,reg1,Final_heat,0.0
1705,Y35,2,reg1,Final_heat,0.0
1706,Y35,3,reg1,Final_heat,0.0
1707,Y35,4,reg1,Final_heat,0.0
1708,Y35,5,reg1,Final_heat,0.0
1709,Y35,6,reg1,Final_heat,0.0
1710,Y35,7,reg1,Final_heat,0.0
1711,Y35,8,reg1,Final_heat,0.0
1712,Y35,9,reg1,Final_heat,0.0
1713,Y35,10,reg1,Final_heat,0.0
1714,Y35,11,reg1,Final_heat,0.0
1715,Y35,12,reg1,Final_heat,0.0
1716,Y35,13,reg1,Final_heat,0.0
1717,Y35,14,reg1,Final_heat,0.0
1718,Y35,15,reg1,Final_heat,0.0
1719,Y35,16,reg1,Final_heat,0.0
1720,Y35,17,reg1,Final_heat,0.0
1721,Y35,18,reg1,Final_heat,0.0
1722,Y35,19,reg1,Final_heat,0.0
1723,Y35,20,reg1,Final_heat,0.0
1724,Y35,21,reg1,Final_heat,0.0
1725,Y35,22,reg1,Final_heat,0.0
1726,Y35,23,reg1,Final_heat,0.0
1727,Y35,24,reg1,Final_heat,0.0
1728,Y0,1,reg1,Hydrogen,0.0
1729,Y0,2,reg1,Hydrogen,0.0
1730,Y0,3,reg1,Hydrogen,0.0
1731,Y0,4,reg1,Hydrogen,0.0
1732,Y0,5,reg1,Hydrogen,0.0
1733,Y0,6,reg1,Hydrogen,0.0
1734,Y0,7,reg1,Hydrogen,0.0
1735,Y0,8,reg1,Hydrogen,0.0
1736,Y0,9,reg1,Hydrogen,0.0
1737,Y0,10,reg1,Hydrogen,0.0
1738,Y0,11,reg1,Hydrogen,0.0
1739,Y0,12,reg1,Hydrogen,0.0
1740,Y0,13,reg1,Hydrogen,0.0
1741,Y0,14,reg1,Hydrogen,0.0
1742,Y0,15,reg1,Hydrogen,0.0
1743,Y0,16,reg1,Hydrogen,0.0
1744,Y0,17,reg1,Hydrogen,0.0
1745,Y0,18,reg1,Hydrogen,0.0
1746,Y0,19,reg1,Hydrogen,0.0
1747,Y0,20,reg1,Hydrogen,0.0
1748,Y0,21,reg1,Hydrogen,0.0
1749,Y0,22,reg1,Hydrogen,0.0
1750,Y0,23,reg1,Hydrogen,0.0
1751,Y0,24,reg1,Hydrogen,0.0
1752,Y1,1,reg1,Hydrogen,0.0
1753,Y1,2,reg1,Hydrogen,0.0
1754,Y1,3,reg1,Hydrogen,0.0
1755,Y1,4,reg1,Hydrogen,0.0
1756,Y1,5,reg1,Hydrogen,0.0
1757,Y1,6,reg1,Hydrogen,0.0
1758,Y1,7,reg1,Hydrogen,0.0
1759,Y1,8,reg1,Hydrogen,0.0
1760,Y1,9,reg1,Hydrogen,0.0
1761,Y1,10,reg1,Hydrogen,0.0
1762,Y1,11,reg1,Hydrogen,0.0
1763,Y1,12,reg1,Hydrogen,0.0
1764,Y1,13,reg1,Hydrogen,0.0
1765,Y1,14,reg1,Hydrogen,0.0
1766,Y1,15,reg1,Hydrogen,0.0
1767,Y1,16,reg1,Hydrogen,0.0
1768,Y1,17,reg1,Hydrogen,0.0
1769,Y1,18,reg1,Hydrogen,0.0
1770,Y1,19,reg1,Hydrogen,0.0
1771,Y1,20,reg1,Hydrogen,0.0
1772,Y1,21,reg1,Hydrogen,0.0
1773,Y1,22,reg1,Hydrogen,0.0
1774,Y1,23,reg1,Hydrogen,0.0
1775,Y1,24,reg1,Hydrogen,0.0
1776,Y2,1,reg1,Hydrogen,0.0
1777,Y2,2,reg1,Hydrogen,0.0
1778,Y2,3,reg1,Hydrogen,0.0
1779,Y2,4,reg1,Hydrogen,0.0
1780,Y2,5,reg1,Hydrogen,0.0
1781,Y2,6,reg1,Hydrogen,0.0
1782,Y2,7,reg1,Hydrogen,0.0
1783,Y2,8,reg1,Hydrogen,0.0
1784,Y2,9,reg1,Hydrogen,0.0
1785,Y2,10,reg1,Hydrogen,0.0
1786,Y2,11,reg1,Hydrogen,0.0
1787,Y2,12,reg1,Hydrogen,0.0
1788,Y2,13,reg1,Hydrogen,0.0
1789,Y2,14,reg1,Hydrogen,0.0
1790,Y2,15,reg1,Hydrogen,0.0
1791,Y2,16,reg1,Hydrogen,0.0
1792,Y2,17,reg1,Hydrogen,0.0
1793,Y2,18,reg1,Hydrogen,0.0
1794,Y2,19,reg1,Hydrogen,0.0
1795,Y2,20,reg1,Hydrogen,0.0
1796,Y2,21,reg1,Hydrogen,0.0
1797,Y2,22,reg1,Hydrogen,0.0
1798,Y2,23,reg1,Hydrogen,0.0
1799,Y2,24,reg1,Hydrogen,0.0
1800,Y3,1,reg1,Hydrogen,0.0
1801,Y3,2,reg1,Hydrogen,0.0
1802,Y3,3,reg1,Hydrogen,0.0
1803,Y3,4,reg1,Hydrogen,0.0
1804,Y3,5,reg1,Hydrogen,0.0
1805,Y3,6,reg1,Hydrogen,0.0
1806,Y3,7,reg1,Hydrogen,0.0
1807,Y3,8,reg1,Hydrogen,0.0
1808,Y3,9,reg1,Hydrogen,0.0
1809,Y3,10,reg1,Hydrogen,0.0
1810,Y3,11,reg1,Hydrogen,0.0
1811,Y3,12,reg1,Hydrogen,0.0
1812,Y3,13,reg1,Hydrogen,0.0
1813,Y3,14,reg1,Hydrogen,0.0
1814,Y3,15,reg1,Hydrogen,0.0
1815,Y3,16,reg1,Hydrogen,0.0
1816,Y3,17,reg1,Hydrogen,0.0
1817,Y3,18,reg1,Hydrogen,0.0
1818,Y3,19,reg1,Hydrogen,0.0
1819,Y3,20,reg1,Hydrogen,0.0
1820,Y3,21,reg1,Hydrogen,0.0
1821,Y3,22,reg1,Hydrogen,0.0
