,Datetime,Region,Technology,Cost,Value
1873,2033,reg1,UO2_G3+_supply ,variable_cost,0.0
1874,2034,reg1,UO2_G3+_supply ,variable_cost,0.0
1875,2035,reg1,UO2_G3+_supply ,variable_cost,0.0
1876,2036,reg1,UO2_G3+_supply ,variable_cost,0.0
1877,2037,reg1,UO2_G3+_supply ,variable_cost,0.0
1878,2038,reg1,UO2_G3+_supply ,variable_cost,0.0
1879,2039,reg1,UO2_G3+_supply ,variable_cost,0.0
1880,2040,reg1,UO2_G3+_supply ,variable_cost,0.0
1881,2041,reg1,UO2_G3+_supply ,variable_cost,0.0
1882,2042,reg1,UO2_G3+_supply ,variable_cost,0.0
1883,2043,reg1,UO2_G3+_supply ,variable_cost,0.0
1884,2044,reg1,UO2_G3+_supply ,variable_cost,0.0
1885,2045,reg1,UO2_G3+_supply ,variable_cost,0.0
1886,2046,reg1,UO2_G3+_supply ,variable_cost,0.0
1887,2047,reg1,UO2_G3+_supply ,variable_cost,0.0
1888,2048,reg1,UO2_G3+_supply ,variable_cost,0.0
1889,2049,reg1,UO2_G3+_supply ,variable_cost,0.0
1890,2050,reg1,UO2_G3+_supply ,variable_cost,0.0
1891,2020,reg1,Geo_PP,variable_cost,0.0
1892,2021,reg1,Geo_PP,variable_cost,0.0
1893,2022,reg1,Geo_PP,variable_cost,0.0
1894,2023,reg1,Geo_PP,variable_cost,0.0
1895,2024,reg1,Geo_PP,variable_cost,0.0
1896,2025,reg1,Geo_PP,variable_cost,0.0
1897,2026,reg1,Geo_PP,variable_cost,0.0
1898,2027,reg1,Geo_PP,variable_cost,0.0
1899,2028,reg1,Geo_PP,variable_cost,0.0
1900,2029,reg1,Geo_PP,variable_cost,0.0
1901,2030,reg1,Geo_PP,variable_cost,0.0
1902,2031,reg1,Geo_PP,variable_cost,0.0
1903,2032,reg1,Geo_PP,variable_cost,0.0
1904,2033,reg1,Geo_PP,variable_cost,0.0
1905,2034,reg1,Geo_PP,variable_cost,0.0
1906,2035,reg1,Geo_PP,variable_cost,0.0
1907,2036,reg1,Geo_PP,variable_cost,0.0
1908,2037,reg1,Geo_PP,variable_cost,0.0
1909,2038,reg1,Geo_PP,variable_cost,0.0
1910,2039,reg1,Geo_PP,variable_cost,0.0
1911,2040,reg1,Geo_PP,variable_cost,0.0
1912,2041,reg1,Geo_PP,variable_cost,0.0
1913,2042,reg1,Geo_PP,variable_cost,0.0
1914,2043,reg1,Geo_PP,variable_cost,0.0
1915,2044,reg1,Geo_PP,variable_cost,0.0
1916,2045,reg1,Geo_PP,variable_cost,0.0
1917,2046,reg1,Geo_PP,variable_cost,0.0
1918,2047,reg1,Geo_PP,variable_cost,0.0
1919,2048,reg1,Geo_PP,variable_cost,0.0
1920,2049,reg1,Geo_PP,variable_cost,0.0
1921,2050,reg1,Geo_PP,variable_cost,0.0
1922,2020,reg1,Solar_PV_PP,variable_cost,0.0
1923,2021,reg1,Solar_PV_PP,variable_cost,0.0
1924,2022,reg1,Solar_PV_PP,variable_cost,0.0
1925,2023,reg1,Solar_PV_PP,variable_cost,0.0
1926,2024,reg1,Solar_PV_PP,variable_cost,0.0
1927,2025,reg1,Solar_PV_PP,variable_cost,0.0
1928,2026,reg1,Solar_PV_PP,variable_cost,0.0
1929,2027,reg1,Solar_PV_PP,variable_cost,0.0
1930,2028,reg1,Solar_PV_PP,variable_cost,0.0
1931,2029,reg1,Solar_PV_PP,variable_cost,0.0
1932,2030,reg1,Solar_PV_PP,variable_cost,0.0
1933,2031,reg1,Solar_PV_PP,variable_cost,0.0
1934,2032,reg1,Solar_PV_PP,variable_cost,0.0
1935,2033,reg1,Solar_PV_PP,variable_cost,0.0
1936,2034,reg1,Solar_PV_PP,variable_cost,0.0
1937,2035,reg1,Solar_PV_PP,variable_cost,0.0
1938,2036,reg1,Solar_PV_PP,variable_cost,0.0
1939,2037,reg1,Solar_PV_PP,variable_cost,0.0
1940,2038,reg1,Solar_PV_PP,variable_cost,0.0
1941,2039,reg1,Solar_PV_PP,variable_cost,0.0
1942,2040,reg1,Solar_PV_PP,variable_cost,0.0
1943,2041,reg1,Solar_PV_PP,variable_cost,0.0
1944,2042,reg1,Solar_PV_PP,variable_cost,0.0
1945,2043,reg1,Solar_PV_PP,variable_cost,0.0
1946,2044,reg1,Solar_PV_PP,variable_cost,0.0
1947,2045,reg1,Solar_PV_PP,variable_cost,0.0
1948,2046,reg1,Solar_PV_PP,variable_cost,0.0
1949,2047,reg1,Solar_PV_PP,variable_cost,0.0
1950,2048,reg1,Solar_PV_PP,variable_cost,0.0
1951,2049,reg1,Solar_PV_PP,variable_cost,0.0
1952,2050,reg1,Solar_PV_PP,variable_cost,0.0
1953,2020,reg1,Wind_PP,variable_cost,0.0
1954,2021,reg1,Wind_PP,variable_cost,0.0
1955,2022,reg1,Wind_PP,variable_cost,0.0
1956,2023,reg1,Wind_PP,variable_cost,0.0
1957,2024,reg1,Wind_PP,variable_cost,0.0
1958,2025,reg1,Wind_PP,variable_cost,0.0
1959,2026,reg1,Wind_PP,variable_cost,0.0
1960,2027,reg1,Wind_PP,variable_cost,0.0
1961,2028,reg1,Wind_PP,variable_cost,0.0
1962,2029,reg1,Wind_PP,variable_cost,0.0
1963,2030,reg1,Wind_PP,variable_cost,0.0
1964,2031,reg1,Wind_PP,variable_cost,0.0
1965,2032,reg1,Wind_PP,variable_cost,0.0
1966,2033,reg1,Wind_PP,variable_cost,0.0
1967,2034,reg1,Wind_PP,variable_cost,0.0
1968,2035,reg1,Wind_PP,variable_cost,0.0
1969,2036,reg1,Wind_PP,variable_cost,0.0
1970,2037,reg1,Wind_PP,variable_cost,0.0
1971,2038,reg1,Wind_PP,variable_cost,0.0
1972,2039,reg1,Wind_PP,variable_cost,0.0
1973,2040,reg1,Wind_PP,variable_cost,0.0
1974,2041,reg1,Wind_PP,variable_cost,0.0
1975,2042,reg1,Wind_PP,variable_cost,0.0
1976,2043,reg1,Wind_PP,variable_cost,0.0
1977,2044,reg1,Wind_PP,variable_cost,0.0
1978,2045,reg1,Wind_PP,variable_cost,0.0
1979,2046,reg1,Wind_PP,variable_cost,0.0
1980,2047,reg1,Wind_PP,variable_cost,0.0
1981,2048,reg1,Wind_PP,variable_cost,0.0
1982,2049,reg1,Wind_PP,variable_cost,0.0
1983,2050,reg1,Wind_PP,variable_cost,0.0
1984,2020,reg1,Hydro_PP,variable_cost,436669456.4564438
1985,2021,reg1,Hydro_PP,variable_cost,432038113.7364514
1986,2022,reg1,Hydro_PP,variable_cost,427406771.01645875
1987,2023,reg1,Hydro_PP,variable_cost,422775428.2964662
1988,2024,reg1,Hydro_PP,variable_cost,418144085.57647353
1989,2025,reg1,Hydro_PP,variable_cost,413512742.85648084
1990,2026,reg1,Hydro_PP,variable_cost,408881400.13648826
1991,2027,reg1,Hydro_PP,variable_cost,404250057.41649574
1992,2028,reg1,Hydro_PP,variable_cost,399618714.6965031
1993,2029,reg1,Hydro_PP,variable_cost,394987371.97651047
1994,2030,reg1,Hydro_PP,variable_cost,390356029.256518
1995,2031,reg1,Hydro_PP,variable_cost,385724686.5365253
1996,2032,reg1,Hydro_PP,variable_cost,381093343.81653285
1997,2033,reg1,Hydro_PP,variable_cost,376462001.0965401
1998,2034,reg1,Hydro_PP,variable_cost,371830658.3765476
1999,2035,reg1,Hydro_PP,variable_cost,367199315.65655506
2000,2036,reg1,Hydro_PP,variable_cost,362567972.9365624
2001,2037,reg1,Hydro_PP,variable_cost,357936630.21656996
2002,2038,reg1,Hydro_PP,variable_cost,353305287.49657714
2003,2039,reg1,Hydro_PP,variable_cost,348673944.7765847
2004,2040,reg1,Hydro_PP,variable_cost,344042602.05659205
2005,2041,reg1,Hydro_PP,variable_cost,339411259.3365994
2006,2042,reg1,Hydro_PP,variable_cost,334779916.6166068
2007,2043,reg1,Hydro_PP,variable_cost,330148573.89661425
2008,2044,reg1,Hydro_PP,variable_cost,325517231.1766214
2009,2045,reg1,Hydro_PP,variable_cost,320885888.456629
2010,2046,reg1,Hydro_PP,variable_cost,316254545.7366364
2011,2047,reg1,Hydro_PP,variable_cost,311623203.0166437
2012,2048,reg1,Hydro_PP,variable_cost,306991860.296651
2013,2049,reg1,Hydro_PP,variable_cost,302360517.57665867
2014,2050,reg1,Hydro_PP,variable_cost,297729174.8563886
2015,2020,reg1,Pump_hydro_PP,variable_cost,13894028.159977792
2016,2021,reg1,Pump_hydro_PP,variable_cost,13894028.159977794
2017,2022,reg1,Pump_hydro_PP,variable_cost,13894028.159977786
2018,2023,reg1,Pump_hydro_PP,variable_cost,13894028.159977784
2019,2024,reg1,Pump_hydro_PP,variable_cost,13894028.15997779
2020,2025,reg1,Pump_hydro_PP,variable_cost,13894028.159977797
2021,2026,reg1,Pump_hydro_PP,variable_cost,13894028.159977797
2022,2027,reg1,Pump_hydro_PP,variable_cost,13894028.159977792
2023,2028,reg1,Pump_hydro_PP,variable_cost,13894028.15997779
2024,2029,reg1,Pump_hydro_PP,variable_cost,13894028.159977794
2025,2030,reg1,Pump_hydro_PP,variable_cost,13894028.159977792
2026,2031,reg1,Pump_hydro_PP,variable_cost,13894028.159977794
2027,2032,reg1,Pump_hydro_PP,variable_cost,14586104.090244254
2028,2033,reg1,Pump_hydro_PP,variable_cost,15278180.02051073
2029,2034,reg1,Pump_hydro_PP,variable_cost,15970255.950777203
2030,2035,reg1,Pump_hydro_PP,variable_cost,16172942.831720177
2031,2036,reg1,Pump_hydro_PP,variable_cost,16172942.831720183
2032,2037,reg1,Pump_hydro_PP,variable_cost,16172942.831720177
2033,2038,reg1,Pump_hydro_PP,variable_cost,16172942.831720186
2034,2039,reg1,Pump_hydro_PP,variable_cost,16172942.831720186
2035,2040,reg1,Pump_hydro_PP,variable_cost,16172942.831720179
2036,2041,reg1,Pump_hydro_PP,variable_cost,16172942.831720183
2037,2042,reg1,Pump_hydro_PP,variable_cost,16172942.831720183
2038,2043,reg1,Pump_hydro_PP,variable_cost,16172942.831720179
2039,2044,reg1,Pump_hydro_PP,variable_cost,16172942.831720175
2040,2045,reg1,Pump_hydro_PP,variable_cost,16172942.831720177
2041,2046,reg1,Pump_hydro_PP,variable_cost,16172942.831720179
2042,2047,reg1,Pump_hydro_PP,variable_cost,16172942.831720179
2043,2048,reg1,Pump_hydro_PP,variable_cost,16172942.831720177
2044,2049,reg1,Pump_hydro_PP,variable_cost,16172942.831720179
2045,2050,reg1,Pump_hydro_PP,variable_cost,16172942.831720179
2046,2020,reg1,Electricity_imports,variable_cost,2526915648.1709776
2047,2021,reg1,Electricity_imports,variable_cost,2526915648.1709776
2048,2022,reg1,Electricity_imports,variable_cost,0.0
2049,2023,reg1,Electricity_imports,variable_cost,0.0
2050,2024,reg1,Electricity_imports,variable_cost,0.0
2051,2025,reg1,Electricity_imports,variable_cost,0.0
2052,2026,reg1,Electricity_imports,variable_cost,0.0
2053,2027,reg1,Electricity_imports,variable_cost,0.0
2054,2028,reg1,Electricity_imports,variable_cost,0.0
2055,2029,reg1,Electricity_imports,variable_cost,0.0
2056,2030,reg1,Electricity_imports,variable_cost,2526915648.1709776
2057,2031,reg1,Electricity_imports,variable_cost,2526915648.1709776
2058,2032,reg1,Electricity_imports,variable_cost,2526915648.1709776
2059,2033,reg1,Electricity_imports,variable_cost,2526915648.1709776
2060,2034,reg1,Electricity_imports,variable_cost,2526915648.1709776
2061,2035,reg1,Electricity_imports,variable_cost,2526915648.1709776
2062,2036,reg1,Electricity_imports,variable_cost,2526915648.1709776
2063,2037,reg1,Electricity_imports,variable_cost,2526915648.1709776
2064,2038,reg1,Electricity_imports,variable_cost,2526915648.1709776
2065,2039,reg1,Electricity_imports,variable_cost,2526915648.1709776
2066,2040,reg1,Electricity_imports,variable_cost,2526915648.1709776
2067,2041,reg1,Electricity_imports,variable_cost,2526915648.1709776
2068,2042,reg1,Electricity_imports,variable_cost,2526915648.1709776
2069,2043,reg1,Electricity_imports,variable_cost,2526915648.1709776
2070,2044,reg1,Electricity_imports,variable_cost,2526915648.1709776
2071,2045,reg1,Electricity_imports,variable_cost,2526915648.1709776
2072,2046,reg1,Electricity_imports,variable_cost,2526915648.1709776
2073,2047,reg1,Electricity_imports,variable_cost,2526915648.1709776
2074,2048,reg1,Electricity_imports,variable_cost,2526915648.1709776
2075,2049,reg1,Electricity_imports,variable_cost,2526915648.1709776
2076,2050,reg1,Electricity_imports,variable_cost,2526915648.1709776
2077,2020,reg1,Geo_HP,variable_cost,0.0
2078,2021,reg1,Geo_HP,variable_cost,0.0
2079,2022,reg1,Geo_HP,variable_cost,0.0
2080,2023,reg1,Geo_HP,variable_cost,0.0
2081,2024,reg1,Geo_HP,variable_cost,0.0
2082,2025,reg1,Geo_HP,variable_cost,0.0
2083,2026,reg1,Geo_HP,variable_cost,0.0
2084,2027,reg1,Geo_HP,variable_cost,0.0
2085,2028,reg1,Geo_HP,variable_cost,0.0
2086,2029,reg1,Geo_HP,variable_cost,0.0
2087,2030,reg1,Geo_HP,variable_cost,0.0
2088,2031,reg1,Geo_HP,variable_cost,0.0
2089,2032,reg1,Geo_HP,variable_cost,0.0
2090,2033,reg1,Geo_HP,variable_cost,0.0
2091,2034,reg1,Geo_HP,variable_cost,0.0
2092,2035,reg1,Geo_HP,variable_cost,0.0
2093,2036,reg1,Geo_HP,variable_cost,0.0
2094,2037,reg1,Geo_HP,variable_cost,0.0
2095,2038,reg1,Geo_HP,variable_cost,0.0
2096,2039,reg1,Geo_HP,variable_cost,0.0
2097,2040,reg1,Geo_HP,variable_cost,0.0
2098,2041,reg1,Geo_HP,variable_cost,0.0
2099,2042,reg1,Geo_HP,variable_cost,0.0
2100,2043,reg1,Geo_HP,variable_cost,0.0
2101,2044,reg1,Geo_HP,variable_cost,0.0
2102,2045,reg1,Geo_HP,variable_cost,0.0
2103,2046,reg1,Geo_HP,variable_cost,0.0
2104,2047,reg1,Geo_HP,variable_cost,0.0
2105,2048,reg1,Geo_HP,variable_cost,0.0
2106,2049,reg1,Geo_HP,variable_cost,0.0
2107,2050,reg1,Geo_HP,variable_cost,0.0
2108,2020,reg1,Pump_hydro_ST,variable_cost,0.0
2109,2021,reg1,Pump_hydro_ST,variable_cost,0.0
2110,2022,reg1,Pump_hydro_ST,variable_cost,0.0
2111,2023,reg1,Pump_hydro_ST,variable_cost,0.0
2112,2024,reg1,Pump_hydro_ST,variable_cost,0.0
2113,2025,reg1,Pump_hydro_ST,variable_cost,0.0
2114,2026,reg1,Pump_hydro_ST,variable_cost,0.0
2115,2027,reg1,Pump_hydro_ST,variable_cost,0.0
2116,2028,reg1,Pump_hydro_ST,variable_cost,0.0
2117,2029,reg1,Pump_hydro_ST,variable_cost,0.0
2118,2030,reg1,Pump_hydro_ST,variable_cost,0.0
2119,2031,reg1,Pump_hydro_ST,variable_cost,0.0
2120,2032,reg1,Pump_hydro_ST,variable_cost,0.0
2121,2033,reg1,Pump_hydro_ST,variable_cost,0.0
2122,2034,reg1,Pump_hydro_ST,variable_cost,0.0
2123,2035,reg1,Pump_hydro_ST,variable_cost,0.0
2124,2036,reg1,Pump_hydro_ST,variable_cost,0.0
2125,2037,reg1,Pump_hydro_ST,variable_cost,0.0
2126,2038,reg1,Pump_hydro_ST,variable_cost,0.0
2127,2039,reg1,Pump_hydro_ST,variable_cost,0.0
2128,2040,reg1,Pump_hydro_ST,variable_cost,0.0
2129,2041,reg1,Pump_hydro_ST,variable_cost,0.0
2130,2042,reg1,Pump_hydro_ST,variable_cost,0.0
2131,2043,reg1,Pump_hydro_ST,variable_cost,0.0
2132,2044,reg1,Pump_hydro_ST,variable_cost,0.0
2133,2045,reg1,Pump_hydro_ST,variable_cost,0.0
2134,2046,reg1,Pump_hydro_ST,variable_cost,0.0
2135,2047,reg1,Pump_hydro_ST,variable_cost,0.0
2136,2048,reg1,Pump_hydro_ST,variable_cost,0.0
2137,2049,reg1,Pump_hydro_ST,variable_cost,0.0
2138,2050,reg1,Pump_hydro_ST,variable_cost,0.0
2139,2020,reg1,Electrochemical_ST,variable_cost,0.0
2140,2021,reg1,Electrochemical_ST,variable_cost,0.0
2141,2022,reg1,Electrochemical_ST,variable_cost,0.0
2142,2023,reg1,Electrochemical_ST,variable_cost,0.0
2143,2024,reg1,Electrochemical_ST,variable_cost,0.0
2144,2025,reg1,Electrochemical_ST,variable_cost,0.0
2145,2026,reg1,Electrochemical_ST,variable_cost,0.0
2146,2027,reg1,Electrochemical_ST,variable_cost,0.0
2147,2028,reg1,Electrochemical_ST,variable_cost,0.0
2148,2029,reg1,Electrochemical_ST,variable_cost,0.0
2149,2030,reg1,Electrochemical_ST,variable_cost,0.0
2150,2031,reg1,Electrochemical_ST,variable_cost,0.0
2151,2032,reg1,Electrochemical_ST,variable_cost,0.0
2152,2033,reg1,Electrochemical_ST,variable_cost,0.0
2153,2034,reg1,Electrochemical_ST,variable_cost,0.0
2154,2035,reg1,Electrochemical_ST,variable_cost,0.0
2155,2036,reg1,Electrochemical_ST,variable_cost,0.0
2156,2037,reg1,Electrochemical_ST,variable_cost,5.098061619620753e-09
2157,2038,reg1,Electrochemical_ST,variable_cost,0.0
2158,2039,reg1,Electrochemical_ST,variable_cost,0.0
2159,2040,reg1,Electrochemical_ST,variable_cost,0.0
2160,2041,reg1,Electrochemical_ST,variable_cost,0.0
2161,2042,reg1,Electrochemical_ST,variable_cost,0.0
2162,2043,reg1,Electrochemical_ST,variable_cost,0.0
2163,2044,reg1,Electrochemical_ST,variable_cost,0.0
2164,2045,reg1,Electrochemical_ST,variable_cost,0.0
2165,2046,reg1,Electrochemical_ST,variable_cost,0.0
2166,2047,reg1,Electrochemical_ST,variable_cost,1.529418485886226e-08
2167,2048,reg1,Electrochemical_ST,variable_cost,0.0
2168,2049,reg1,Electrochemical_ST,variable_cost,0.0
2169,2050,reg1,Electrochemical_ST,variable_cost,0.0
2170,2020,reg1,Hydrogen_ST,variable_cost,0.0
2171,2021,reg1,Hydrogen_ST,variable_cost,0.0
2172,2022,reg1,Hydrogen_ST,variable_cost,0.0
2173,2023,reg1,Hydrogen_ST,variable_cost,0.0
2174,2024,reg1,Hydrogen_ST,variable_cost,0.0
2175,2025,reg1,Hydrogen_ST,variable_cost,0.0
2176,2026,reg1,Hydrogen_ST,variable_cost,0.0
2177,2027,reg1,Hydrogen_ST,variable_cost,0.0
2178,2028,reg1,Hydrogen_ST,variable_cost,0.0
2179,2029,reg1,Hydrogen_ST,variable_cost,0.0
2180,2030,reg1,Hydrogen_ST,variable_cost,0.0
2181,2031,reg1,Hydrogen_ST,variable_cost,0.0
2182,2032,reg1,Hydrogen_ST,variable_cost,0.0
2183,2033,reg1,Hydrogen_ST,variable_cost,0.0
2184,2034,reg1,Hydrogen_ST,variable_cost,0.0
2185,2035,reg1,Hydrogen_ST,variable_cost,0.0
2186,2036,reg1,Hydrogen_ST,variable_cost,0.0
2187,2037,reg1,Hydrogen_ST,variable_cost,0.0
2188,2038,reg1,Hydrogen_ST,variable_cost,0.0
2189,2039,reg1,Hydrogen_ST,variable_cost,0.0
2190,2040,reg1,Hydrogen_ST,variable_cost,0.0
2191,2041,reg1,Hydrogen_ST,variable_cost,0.0
2192,2042,reg1,Hydrogen_ST,variable_cost,0.0
2193,2043,reg1,Hydrogen_ST,variable_cost,0.0
2194,2044,reg1,Hydrogen_ST,variable_cost,0.0
2195,2045,reg1,Hydrogen_ST,variable_cost,0.0
2196,2046,reg1,Hydrogen_ST,variable_cost,0.0
2197,2047,reg1,Hydrogen_ST,variable_cost,0.0
2198,2048,reg1,Hydrogen_ST,variable_cost,0.0
2199,2049,reg1,Hydrogen_ST,variable_cost,0.0
2200,2050,reg1,Hydrogen_ST,variable_cost,0.0
2201,2020,reg1,SMR,variable_cost,0.0
2202,2021,reg1,SMR,variable_cost,0.0
2203,2022,reg1,SMR,variable_cost,0.0
2204,2023,reg1,SMR,variable_cost,0.0
2205,2024,reg1,SMR,variable_cost,0.0
2206,2025,reg1,SMR,variable_cost,0.0
2207,2026,reg1,SMR,variable_cost,0.0
2208,2027,reg1,SMR,variable_cost,0.0
2209,2028,reg1,SMR,variable_cost,0.0
2210,2029,reg1,SMR,variable_cost,0.0
2211,2030,reg1,SMR,variable_cost,0.0
2212,2031,reg1,SMR,variable_cost,0.0
2213,2032,reg1,SMR,variable_cost,0.0
2214,2033,reg1,SMR,variable_cost,0.0
2215,2034,reg1,SMR,variable_cost,0.0
2216,2035,reg1,SMR,variable_cost,0.0
2217,2036,reg1,SMR,variable_cost,0.0
2218,2037,reg1,SMR,variable_cost,0.0
2219,2038,reg1,SMR,variable_cost,0.0
2220,2039,reg1,SMR,variable_cost,0.0
2221,2040,reg1,SMR,variable_cost,0.0
2222,2041,reg1,SMR,variable_cost,0.0
2223,2042,reg1,SMR,variable_cost,0.0
2224,2043,reg1,SMR,variable_cost,0.0
2225,2044,reg1,SMR,variable_cost,0.0
2226,2045,reg1,SMR,variable_cost,0.0
2227,2046,reg1,SMR,variable_cost,0.0
2228,2047,reg1,SMR,variable_cost,0.0
2229,2048,reg1,SMR,variable_cost,0.0
2230,2049,reg1,SMR,variable_cost,0.0
2231,2050,reg1,SMR,variable_cost,0.0
2232,2020,reg1,SMR_CCS,variable_cost,0.0
2233,2021,reg1,SMR_CCS,variable_cost,0.0
2234,2022,reg1,SMR_CCS,variable_cost,0.0
2235,2023,reg1,SMR_CCS,variable_cost,0.0
2236,2024,reg1,SMR_CCS,variable_cost,0.0
2237,2025,reg1,SMR_CCS,variable_cost,0.0
2238,2026,reg1,SMR_CCS,variable_cost,0.0
2239,2027,reg1,SMR_CCS,variable_cost,0.0
2240,2028,reg1,SMR_CCS,variable_cost,0.0
2241,2029,reg1,SMR_CCS,variable_cost,0.0
2242,2030,reg1,SMR_CCS,variable_cost,0.0
2243,2031,reg1,SMR_CCS,variable_cost,0.0
2244,2032,reg1,SMR_CCS,variable_cost,0.0
2245,2033,reg1,SMR_CCS,variable_cost,0.0
2246,2034,reg1,SMR_CCS,variable_cost,0.0
2247,2035,reg1,SMR_CCS,variable_cost,0.0
2248,2036,reg1,SMR_CCS,variable_cost,0.0
2249,2037,reg1,SMR_CCS,variable_cost,0.0
2250,2038,reg1,SMR_CCS,variable_cost,0.0
2251,2039,reg1,SMR_CCS,variable_cost,0.0
2252,2040,reg1,SMR_CCS,variable_cost,0.0
2253,2041,reg1,SMR_CCS,variable_cost,0.0
2254,2042,reg1,SMR_CCS,variable_cost,0.0
2255,2043,reg1,SMR_CCS,variable_cost,0.0
2256,2044,reg1,SMR_CCS,variable_cost,0.0
2257,2045,reg1,SMR_CCS,variable_cost,0.0
2258,2046,reg1,SMR_CCS,variable_cost,0.0
2259,2047,reg1,SMR_CCS,variable_cost,0.0
2260,2048,reg1,SMR_CCS,variable_cost,0.0
2261,2049,reg1,SMR_CCS,variable_cost,0.0
2262,2050,reg1,SMR_CCS,variable_cost,0.0
2263,2020,reg1,Methane_pyrolysis,variable_cost,0.0
2264,2021,reg1,Methane_pyrolysis,variable_cost,0.0
2265,2022,reg1,Methane_pyrolysis,variable_cost,0.0
2266,2023,reg1,Methane_pyrolysis,variable_cost,0.0
2267,2024,reg1,Methane_pyrolysis,variable_cost,0.0
2268,2025,reg1,Methane_pyrolysis,variable_cost,0.0
2269,2026,reg1,Methane_pyrolysis,variable_cost,0.0
2270,2027,reg1,Methane_pyrolysis,variable_cost,0.0
2271,2028,reg1,Methane_pyrolysis,variable_cost,0.0
2272,2029,reg1,Methane_pyrolysis,variable_cost,0.0
2273,2030,reg1,Methane_pyrolysis,variable_cost,0.0
2274,2031,reg1,Methane_pyrolysis,variable_cost,0.0
2275,2032,reg1,Methane_pyrolysis,variable_cost,0.0
2276,2033,reg1,Methane_pyrolysis,variable_cost,0.0
2277,2034,reg1,Methane_pyrolysis,variable_cost,0.0
2278,2035,reg1,Methane_pyrolysis,variable_cost,0.0
2279,2036,reg1,Methane_pyrolysis,variable_cost,0.0
2280,2037,reg1,Methane_pyrolysis,variable_cost,0.0
2281,2038,reg1,Methane_pyrolysis,variable_cost,0.0
2282,2039,reg1,Methane_pyrolysis,variable_cost,0.0
2283,2040,reg1,Methane_pyrolysis,variable_cost,0.0
2284,2041,reg1,Methane_pyrolysis,variable_cost,0.0
2285,2042,reg1,Methane_pyrolysis,variable_cost,0.0
2286,2043,reg1,Methane_pyrolysis,variable_cost,0.0
2287,2044,reg1,Methane_pyrolysis,variable_cost,0.0
2288,2045,reg1,Methane_pyrolysis,variable_cost,0.0
2289,2046,reg1,Methane_pyrolysis,variable_cost,0.0
2290,2047,reg1,Methane_pyrolysis,variable_cost,0.0
2291,2048,reg1,Methane_pyrolysis,variable_cost,0.0
2292,2049,reg1,Methane_pyrolysis,variable_cost,0.0
2293,2050,reg1,Methane_pyrolysis,variable_cost,0.0
2294,2020,reg1,Electrolysis,variable_cost,0.0
2295,2021,reg1,Electrolysis,variable_cost,0.0
2296,2022,reg1,Electrolysis,variable_cost,0.0
2297,2023,reg1,Electrolysis,variable_cost,0.0
2298,2024,reg1,Electrolysis,variable_cost,0.0
2299,2025,reg1,Electrolysis,variable_cost,0.0
2300,2026,reg1,Electrolysis,variable_cost,0.0
2301,2027,reg1,Electrolysis,variable_cost,0.0
2302,2028,reg1,Electrolysis,variable_cost,0.0
2303,2029,reg1,Electrolysis,variable_cost,0.0
2304,2030,reg1,Electrolysis,variable_cost,0.0
2305,2031,reg1,Electrolysis,variable_cost,0.0
2306,2032,reg1,Electrolysis,variable_cost,0.0
2307,2033,reg1,Electrolysis,variable_cost,0.0
2308,2034,reg1,Electrolysis,variable_cost,0.0
2309,2035,reg1,Electrolysis,variable_cost,0.0
2310,2036,reg1,Electrolysis,variable_cost,0.0
2311,2037,reg1,Electrolysis,variable_cost,0.0
2312,2038,reg1,Electrolysis,variable_cost,0.0
2313,2039,reg1,Electrolysis,variable_cost,0.0
2314,2040,reg1,Electrolysis,variable_cost,0.0
2315,2041,reg1,Electrolysis,variable_cost,0.0
2316,2042,reg1,Electrolysis,variable_cost,0.0
2317,2043,reg1,Electrolysis,variable_cost,0.0
2318,2044,reg1,Electrolysis,variable_cost,0.0
2319,2045,reg1,Electrolysis,variable_cost,0.0
2320,2046,reg1,Electrolysis,variable_cost,0.0
2321,2047,reg1,Electrolysis,variable_cost,0.0
2322,2048,reg1,Electrolysis,variable_cost,0.0
2323,2049,reg1,Electrolysis,variable_cost,0.0
2324,2050,reg1,Electrolysis,variable_cost,0.0
2325,2020,reg1,SFF_PP,variable_cost,76210062.73720175
2326,2021,reg1,SFF_PP,variable_cost,73161660.22771364
2327,2022,reg1,SFF_PP,variable_cost,70113257.71822558
2328,2023,reg1,SFF_PP,variable_cost,67064855.20873752
2329,2024,reg1,SFF_PP,variable_cost,64016452.6992494
2330,2025,reg1,SFF_PP,variable_cost,60968050.189761385
2331,2026,reg1,SFF_PP,variable_cost,57919647.68027334
2332,2027,reg1,SFF_PP,variable_cost,54871245.17078526
2333,2028,reg1,SFF_PP,variable_cost,51822842.66129717
2334,2029,reg1,SFF_PP,variable_cost,48774440.15180911
2335,2030,reg1,SFF_PP,variable_cost,45726037.642321065
2336,2031,reg1,SFF_PP,variable_cost,42677635.13283302
2337,2032,reg1,SFF_PP,variable_cost,39629232.623344935
2338,2033,reg1,SFF_PP,variable_cost,36580830.11385685
2339,2034,reg1,SFF_PP,variable_cost,33532427.604368802
2340,2035,reg1,SFF_PP,variable_cost,30484025.094880722
2341,2036,reg1,SFF_PP,variable_cost,27435622.585392658
2342,2037,reg1,SFF_PP,variable_cost,24387220.075904585
2343,2038,reg1,SFF_PP,variable_cost,21338817.566416517
2344,2039,reg1,SFF_PP,variable_cost,18290415.056928452
2345,2040,reg1,SFF_PP,variable_cost,15242012.547440376
